,x,y
42113,243692,572110
42114,243691,572110
42115,243691,572110
42116,243691,572110
42117,243691,572110
42118,243690,572109
42119,243690,572109
42120,243689,572108
42121,243689,572108
42122,243689,572108
42123,243688,572107
42124,243688,572107
42125,243688,572107
42126,243688,572107
42127,243687,572106
42128,243687,572106
42129,243687,572106
42130,243687,572106
42131,243686,572105
42132,243686,572105
42133,243686,572105
42134,243686,572105
42135,243686,572105
42136,243685,572104
42137,243685,572104
42138,243684,572104
42139,243684,572103
42140,243684,572103
42141,243684,572103
42142,243683,572103
42143,243683,572102
42144,243683,572102
42145,243683,572102
42146,243682,572102
42147,243682,572102
42148,243682,572102
42149,243682,572101
42150,243682,572101
42151,243681,572101
42152,243680,572100
42153,243680,572100
42154,243680,572100
42155,243680,572099
42156,243679,572099
42157,243679,572099
42158,243678,572099
42159,243678,572098
42160,243678,572098
42161,243678,572097
42162,243677,572097
42163,243677,572097
42164,243677,572097
42165,243676,572096
42166,243676,572096
42167,243676,572096
42168,243676,572096
42169,243675,572095
42170,243675,572095
42171,243675,572095
42172,243675,572095
42173,243675,572095
42174,243674,572095
42175,243674,572094
42176,243674,572094
42177,243674,572094
42178,243673,572094
42179,243673,572094
42180,243672,572093
42181,243672,572093
42182,243672,572092
42183,243672,572092
42184,243671,572092
42185,243671,572092
42186,243671,572092
42187,243671,572091
42188,243670,572091
42189,243671,572091
42190,243670,572091
42191,243670,572091
42192,243670,572090
42193,243669,572090
42194,243669,572090
42195,243669,572090
42196,243668,572089
42197,243668,572089
42198,243668,572089
42199,243668,572089
42200,243667,572088
42201,243666,572088
42202,243666,572087
42203,243664,572085
42204,243664,572085
42205,243663,572084
42206,243662,572084
42207,243662,572083
42208,243661,572083
42209,243661,572082
42210,243660,572082
42211,243660,572082
42212,243659,572081
42213,243657,572079
42214,243656,572079
42215,243654,572077
42216,243644,572067
42217,243643,572067
42218,243643,572066
42219,243643,572066
42220,243642,572066
42221,243642,572066
42222,243642,572065
42223,243641,572065
42224,243641,572064
42225,243640,572064
42226,243640,572064
42227,243640,572064
42228,243640,572064
42229,243639,572063
42230,243694,572113
42231,243694,572113
42232,243694,572113
42233,243694,572113
42234,243694,572113
42235,243694,572113
42236,243694,572112
42237,243693,572112
42238,243693,572112
42239,243693,572112
42240,243692,572111
42241,243692,572111
42242,243692,572111
42243,243692,572111
42244,243691,572111
42245,243691,572110
42246,243691,572110
42247,243691,572110
42248,243690,572109
42249,243690,572109
42250,243690,572109
42251,243689,572109
42252,243689,572108
42253,243689,572109
42254,243688,572108
42255,243688,572108
42256,243688,572107
42257,243687,572107
42258,243687,572107
42259,243687,572106
42260,243687,572106
42261,243686,572106
42262,243686,572106
42263,243686,572105
42264,243686,572105
42265,243686,572105
42266,243685,572105
42267,243685,572105
42268,243685,572105
42269,243685,572104
42270,243685,572104
42271,243684,572104
42272,243684,572104
42273,243684,572103
42274,243683,572103
42275,243683,572103
42276,243683,572103
42277,243683,572103
42278,243683,572103
42279,243683,572102
42280,243682,572102
42281,243682,572102
42282,243682,572102
42283,243682,572102
42284,243682,572101
42285,243681,572101
42286,243681,572101
42287,243681,572101
42288,243680,572101
42289,243680,572100
42290,243680,572100
42291,243680,572100
42292,243680,572100
42293,243680,572100
42294,243679,572100
42295,243679,572099
42296,243679,572099
42297,243679,572099
42298,243678,572099
42299,243678,572098
42300,243678,572098
42301,243678,572098
42302,243677,572098
42303,243677,572097
42304,243677,572097
42305,243677,572097
42306,243677,572097
42307,243676,572097
42308,243676,572096
42309,243676,572096
42310,243675,572096
42311,243675,572096
42312,243675,572096
42313,243675,572095
42314,243674,572095
42315,243675,572095
42316,243674,572095
42317,243674,572095
42318,243674,572094
42319,243674,572094
42320,243673,572094
42321,243673,572094
42322,243672,572093
42323,243672,572093
42324,243672,572093
42325,243672,572093
42326,243671,572092
42327,243671,572092
42328,243671,572092
42329,243671,572092
42330,243670,572091
42331,243670,572091
42332,243670,572091
42333,243669,572091
42334,243669,572090
42335,243669,572090
42336,243669,572090
42337,243668,572090
42338,243668,572089
42339,243668,572089
42340,243668,572089
42341,243667,572089
42342,243667,572088
42343,243667,572088
42344,243666,572088
42345,243666,572088
42346,243666,572088
42347,243661,572083
42348,243661,572083
42349,243660,572082
42350,243660,572082
42351,243659,572082
42352,243659,572082
42353,243659,572081
42354,243657,572080
42355,243656,572079
42356,243655,572078
42357,243654,572077
42358,243652,572075
42359,243648,572071
42360,243644,572068
42361,243643,572067
42362,243643,572067
42363,243643,572067
42364,243643,572067
42365,243642,572066
42366,243642,572066
42367,243642,572066
42368,243642,572066
42369,243642,572065
42370,243641,572065
42371,243641,572065
42372,243641,572065
42373,243640,572065
42374,243641,572065
42375,243640,572064
42376,243640,572064
42377,243640,572064
42378,243640,572064
42379,243639,572063
42380,243694,572113
42381,243694,572113
42382,243694,572113
42383,243694,572113
42384,243694,572113
42385,243694,572113
42386,243693,572112
42387,243693,572112
42388,243693,572112
42389,243693,572112
42390,243692,572111
42391,243692,572111
42392,243692,572111
42393,243692,572111
42394,243691,572111
42395,243691,572110
42396,243691,572110
42397,243691,572110
42398,243691,572110
42399,243690,572110
42400,243690,572109
42401,243690,572109
42402,243690,572109
42403,243689,572109
42404,243689,572109
42405,243689,572108
42406,243689,572109
42407,243689,572108
42408,243688,572108
42409,243687,572107
42410,243687,572107
42411,243687,572106
42412,243687,572106
42413,243686,572106
42414,243686,572106
42415,243686,572105
42416,243685,572105
42417,243685,572105
42418,243685,572105
42419,243685,572105
42420,243685,572104
42421,243684,572104
42422,243684,572104
42423,243684,572104
42424,243684,572103
42425,243683,572103
42426,243683,572103
42427,243683,572103
42428,243682,572103
42429,243683,572102
42430,243682,572102
42431,243682,572102
42432,243682,572102
42433,243682,572102
42434,243682,572101
42435,243681,572101
42436,243681,572101
42437,243681,572101
42438,243680,572101
42439,243680,572100
42440,243680,572100
42441,243680,572100
42442,243679,572100
42443,243679,572099
42444,243678,572099
42445,243678,572098
42446,243678,572098
42447,243678,572098
42448,243677,572098
42449,243677,572097
42450,243677,572097
42451,243677,572097
42452,243676,572097
42453,243676,572097
42454,243676,572097
42455,243676,572096
42456,243676,572096
42457,243676,572096
42458,243675,572096
42459,243675,572096
42460,243675,572095
42461,243675,572095
42462,243674,572095
42463,243674,572095
42464,243674,572094
42465,243674,572094
42466,243673,572094
42467,243673,572094
42468,243672,572093
42469,243672,572093
42470,243672,572093
42471,243672,572093
42472,243671,572092
42473,243671,572092
42474,243671,572092
42475,243671,572092
42476,243671,572092
42477,243671,572092
42478,243670,572091
42479,243670,572091
42480,243670,572091
42481,243669,572091
42482,243669,572091
42483,243669,572090
42484,243669,572090
42485,243668,572090
42486,243668,572090
42487,243668,572090
42488,243668,572089
42489,243668,572089
42490,243668,572089
42491,243667,572089
42492,243667,572088
42493,243667,572088
42494,243666,572088
42495,243666,572088
42496,243662,572084
42497,243662,572084
42498,243661,572083
42499,243660,572082
42500,243660,572082
42501,243659,572081
42502,243658,572081
42503,243654,572077
42504,243650,572073
42505,243647,572071
42506,243644,572067
42507,243644,572067
42508,243643,572067
42509,243643,572067
42510,243643,572067
42511,243642,572066
42512,243642,572066
42513,243642,572066
42514,243642,572066
42515,243642,572066
42516,243641,572065
42517,243641,572065
42518,243641,572065
42519,243640,572065
42520,243640,572064
42521,243640,572064
42522,243640,572064
42523,243640,572064
42524,243640,572064
42525,243639,572064
42526,243694,572114
42527,243694,572113
42528,243694,572113
42529,243694,572113
42530,243693,572113
42531,243693,572112
42532,243693,572112
42533,243693,572112
42534,243692,572112
42535,243692,572111
42536,243692,572111
42537,243692,572111
42538,243692,572111
42539,243691,572111
42540,243691,572111
42541,243691,572111
42542,243690,572110
42543,243690,572110
42544,243690,572110
42545,243690,572109
42546,243689,572109
42547,243689,572109
42548,243688,572108
42549,243688,572108
42550,243688,572108
42551,243687,572107
42552,243687,572107
42553,243687,572106
42554,243686,572106
42555,243686,572106
42556,243686,572106
42557,243685,572105
42558,243685,572105
42559,243685,572105
42560,243685,572105
42561,243684,572104
42562,243684,572104
42563,243684,572104
42564,243683,572103
42565,243683,572103
42566,243683,572103
42567,243683,572103
42568,243682,572103
42569,243682,572103
42570,243682,572102
42571,243682,572102
42572,243682,572102
42573,243681,572102
42574,243681,572101
42575,243681,572101
42576,243680,572101
42577,243680,572101
42578,243680,572100
42579,243680,572100
42580,243680,572100
42581,243679,572100
42582,243678,572099
42583,243678,572098
42584,243677,572098
42585,243677,572098
42586,243677,572098
42587,243677,572097
42588,243676,572097
42589,243676,572097
42590,243676,572097
42591,243676,572097
42592,243675,572096
42593,243675,572096
42594,243675,572096
42595,243674,572095
42596,243674,572095
42597,243674,572095
42598,243673,572095
42599,243673,572094
42600,243673,572094
42601,243673,572094
42602,243672,572094
42603,243672,572093
42604,243672,572093
42605,243672,572093
42606,243671,572093
42607,243671,572093
42608,243671,572092
42609,243671,572092
42610,243671,572092
42611,243670,572092
42612,243670,572092
42613,243670,572091
42614,243670,572091
42615,243669,572091
42616,243669,572091
42617,243669,572090
42618,243668,572090
42619,243668,572090
42620,243668,572090
42621,243668,572089
42622,243667,572089
42623,243667,572089
42624,243667,572089
42625,243666,572088
42626,243666,572088
42627,243666,572088
42628,243665,572087
42629,243665,572087
42630,243664,572086
42631,243663,572085
42632,243661,572084
42633,243661,572083
42634,243661,572083
42635,243660,572083
42636,243660,572082
42637,243659,572081
42638,243658,572081
42639,243658,572081
42640,243651,572074
42641,243649,572073
42642,243644,572068
42643,243643,572068
42644,243643,572067
42645,243643,572067
42646,243642,572066
42647,243642,572066
42648,243642,572066
42649,243641,572066
42650,243641,572065
42651,243641,572065
42652,243640,572065
42653,243640,572064
42654,243639,572064
42655,243639,572064
42656,243638,572063
42657,243694,572114
42658,243694,572113
42659,243694,572113
42660,243693,572113
42661,243693,572113
42662,243693,572112
42663,243693,572112
42664,243692,572112
42665,243692,572112
42666,243692,572112
42667,243692,572111
42668,243692,572112
42669,243692,572111
42670,243691,572111
42671,243691,572111
42672,243691,572111
42673,243691,572111
42674,243691,572111
42675,243690,572110
42676,243690,572110
42677,243689,572110
42678,243689,572109
42679,243689,572109
42680,243689,572109
42681,243688,572108
42682,243687,572107
42683,243687,572107
42684,243687,572107
42685,243686,572106
42686,243686,572106
42687,243686,572106
42688,243686,572106
42689,243685,572105
42690,243685,572105
42691,243685,572105
42692,243684,572105
42693,243684,572105
42694,243684,572104
42695,243684,572104
42696,243683,572104
42697,243683,572104
42698,243683,572103
42699,243683,572103
42700,243682,572103
42701,243682,572103
42702,243682,572102
42703,243682,572102
42704,243681,572102
42705,243681,572102
42706,243681,572101
42707,243680,572101
42708,243680,572101
42709,243680,572101
42710,243680,572101
42711,243679,572100
42712,243679,572100
42713,243678,572099
42714,243678,572099
42715,243678,572098
42716,243677,572098
42717,243677,572098
42718,243677,572098
42719,243676,572097
42720,243676,572097
42721,243676,572097
42722,243676,572097
42723,243675,572097
42724,243675,572096
42725,243675,572096
42726,243675,572096
42727,243674,572096
42728,243674,572095
42729,243674,572095
42730,243674,572095
42731,243673,572095
42732,243673,572094
42733,243673,572094
42734,243672,572094
42735,243672,572094
42736,243672,572093
42737,243672,572093
42738,243671,572093
42739,243671,572093
42740,243671,572092
42741,243671,572092
42742,243670,572092
42743,243670,572092
42744,243670,572092
42745,243670,572091
42746,243669,572091
42747,243669,572091
42748,243669,572091
42749,243668,572090
42750,243668,572090
42751,243668,572090
42752,243668,572090
42753,243668,572090
42754,243667,572089
42755,243667,572089
42756,243667,572089
42757,243666,572088
42758,243666,572088
42759,243665,572088
42760,243665,572088
42761,243663,572086
42762,243663,572085
42763,243662,572085
42764,243661,572084
42765,243660,572083
42766,243660,572083
42767,243660,572082
42768,243659,572082
42769,243659,572082
42770,243659,572082
42771,243658,572081
42772,243658,572081
42773,243658,572081
42774,243651,572075
42775,243646,572071
42776,243643,572068
42777,243643,572068
42778,243642,572067
42779,243642,572067
42780,243642,572066
42781,243642,572066
42782,243641,572066
42783,243641,572065
42784,243641,572065
42785,243640,572065
42786,243640,572065
42787,243640,572065
42788,243640,572065
42789,243640,572064
42790,243640,572064
42791,243639,572064
42792,243639,572064
42793,243639,572064
42794,243694,572114
42795,243694,572114
42796,243694,572113
42797,243693,572113
42798,243693,572113
42799,243693,572113
42800,243692,572112
42801,243692,572112
42802,243692,572112
42803,243692,572112
42804,243691,572112
42805,243691,572111
42806,243691,572111
42807,243691,572111
42808,243691,572111
42809,243691,572111
42810,243690,572111
42811,243690,572111
42812,243690,572110
42813,243690,572110
42814,243689,572110
42815,243689,572110
42816,243689,572109
42817,243689,572109
42818,243688,572109
42819,243688,572109
42820,243687,572107
42821,243687,572107
42822,243686,572107
42823,243686,572107
42824,243686,572106
42825,243686,572106
42826,243685,572106
42827,243685,572106
42828,243685,572105
42829,243685,572105
42830,243684,572105
42831,243684,572105
42832,243684,572105
42833,243684,572104
42834,243683,572104
42835,243683,572104
42836,243683,572104
42837,243683,572104
42838,243683,572104
42839,243683,572104
42840,243683,572104
42841,243683,572103
42842,243682,572103
42843,243682,572103
42844,243682,572103
42845,243682,572103
42846,243681,572102
42847,243681,572102
42848,243681,572102
42849,243680,572102
42850,243680,572101
42851,243680,572101
42852,243680,572101
42853,243679,572101
42854,243679,572101
42855,243679,572100
42856,243678,572099
42857,243678,572099
42858,243678,572099
42859,243677,572099
42860,243677,572099
42861,243677,572099
42862,243677,572098
42863,243677,572098
42864,243677,572098
42865,243677,572098
42866,243676,572098
42867,243676,572097
42868,243676,572097
42869,243675,572097
42870,243675,572097
42871,243675,572096
42872,243675,572096
42873,243674,572096
42874,243674,572096
42875,243674,572096
42876,243674,572095
42877,243673,572095
42878,243673,572095
42879,243673,572095
42880,243672,572094
42881,243673,572094
42882,243672,572094
42883,243672,572094
42884,243671,572093
42885,243671,572093
42886,243671,572093
42887,243671,572093
42888,243671,572093
42889,243670,572092
42890,243670,572092
42891,243670,572092
42892,243670,572092
42893,243669,572091
42894,243669,572091
42895,243669,572091
42896,243668,572091
42897,243668,572091
42898,243668,572090
42899,243668,572090
42900,243667,572090
42901,243667,572090
42902,243667,572089
42903,243665,572088
42904,243665,572088
42905,243663,572086
42906,243663,572086
42907,243663,572086
42908,243662,572085
42909,243660,572083
42910,243660,572083
42911,243659,572082
42912,243659,572082
42913,243658,572081
42914,243657,572081
42915,243657,572081
42916,243657,572080
42917,243656,572080
42918,243654,572078
42919,243653,572077
42920,243652,572076
42921,243650,572075
42922,243648,572073
42923,243646,572071
42924,243644,572069
42925,243643,572068
42926,243643,572068
42927,243643,572067
42928,243642,572067
42929,243642,572067
42930,243642,572067
42931,243642,572067
42932,243642,572067
42933,243641,572066
42934,243641,572066
42935,243640,572065
42936,243640,572065
42937,243640,572065
42938,243640,572065
42939,243640,572065
42940,243639,572064
42941,243694,572114
42942,243694,572114
42943,243694,572114
42944,243693,572113
42945,243693,572113
42946,243693,572113
42947,243693,572113
42948,243692,572112
42949,243692,572112
42950,243692,572112
42951,243692,572112
42952,243691,572112
42953,243691,572111
42954,243691,572111
42955,243691,572111
42956,243691,572111
42957,243690,572111
42958,243690,572111
42959,243690,572110
42960,243690,572110
42961,243689,572110
42962,243689,572110
42963,243689,572109
42964,243689,572109
42965,243688,572109
42966,243688,572109
42967,243688,572108
42968,243687,572107
42969,243687,572107
42970,243686,572107
42971,243686,572107
42972,243686,572106
42973,243686,572106
42974,243685,572106
42975,243685,572106
42976,243685,572105
42977,243685,572105
42978,243684,572105
42979,243684,572105
42980,243684,572105
42981,243683,572104
42982,243683,572104
42983,243683,572104
42984,243683,572104
42985,243683,572104
42986,243683,572104
42987,243682,572103
42988,243682,572103
42989,243682,572103
42990,243682,572103
42991,243681,572102
42992,243681,572102
42993,243681,572102
42994,243681,572102
42995,243680,572102
42996,243680,572101
42997,243680,572101
42998,243680,572101
42999,243679,572101
43000,243678,572099
43001,243678,572099
43002,243678,572099
43003,243677,572099
43004,243677,572098
43005,243677,572098
43006,243676,572098
43007,243676,572098
43008,243676,572098
43009,243676,572098
43010,243676,572098
43011,243676,572097
43012,243675,572097
43013,243675,572097
43014,243675,572097
43015,243675,572096
43016,243674,572096
43017,243674,572096
43018,243674,572096
43019,243674,572095
43020,243673,572095
43021,243673,572095
43022,243673,572095
43023,243672,572094
43024,243673,572094
43025,243672,572094
43026,243672,572094
43027,243672,572094
43028,243671,572093
43029,243671,572093
43030,243671,572093
43031,243671,572093
43032,243671,572093
43033,243670,572092
43034,243670,572092
43035,243670,572092
43036,243670,572092
43037,243669,572091
43038,243669,572091
43039,243669,572091
43040,243668,572091
43041,243668,572090
43042,243668,572090
43043,243667,572090
43044,243667,572090
43045,243667,572089
43046,243666,572089
43047,243665,572088
43048,243664,572087
43049,243663,572086
43050,243663,572086
43051,243662,572085
43052,243661,572084
43053,243660,572084
43054,243660,572083
43055,243660,572083
43056,243659,572083
43057,243659,572082
43058,243659,572082
43059,243658,572081
43060,243657,572081
43061,243657,572080
43062,243651,572075
43063,243649,572073
43064,243648,572073
43065,243648,572072
43066,243647,572071
43067,243643,572068
43068,243643,572068
43069,243643,572068
43070,243643,572068
43071,243642,572067
43072,243642,572067
43073,243642,572067
43074,243642,572067
43075,243641,572066
43076,243641,572066
43077,243641,572066
43078,243641,572066
43079,243640,572065
43080,243640,572065
43081,243640,572065
43082,243640,572065
43083,243639,572065
43084,243639,572064
43085,243637,572063
43086,243694,572114
43087,243693,572114
43088,243693,572114
43089,243693,572114
43090,243693,572113
43091,243693,572113
43092,243693,572113
43093,243692,572113
43094,243692,572113
43095,243692,572113
43096,243692,572112
43097,243692,572112
43098,243691,572112
43099,243691,572112
43100,243691,572111
43101,243691,572111
43102,243690,572111
43103,243690,572111
43104,243690,572110
43105,243689,572110
43106,243689,572110
43107,243689,572109
43108,243688,572109
43109,243687,572108
43110,243686,572107
43111,243686,572107
43112,243686,572107
43113,243686,572107
43114,243685,572106
43115,243685,572106
43116,243685,572106
43117,243684,572106
43118,243684,572105
43119,243684,572105
43120,243684,572105
43121,243684,572105
43122,243683,572105
43123,243683,572104
43124,243683,572104
43125,243683,572104
43126,243682,572104
43127,243682,572103
43128,243682,572103
43129,243682,572103
43130,243681,572103
43131,243681,572102
43132,243681,572102
43133,243681,572102
43134,243680,572102
43135,243680,572101
43136,243680,572101
43137,243679,572101
43138,243679,572101
43139,243679,572101
43140,243679,572100
43141,243678,572100
43142,243678,572100
43143,243678,572099
43144,243677,572099
43145,243677,572099
43146,243677,572099
43147,243677,572098
43148,243676,572098
43149,243676,572098
43150,243676,572098
43151,243676,572098
43152,243675,572097
43153,243675,572097
43154,243675,572097
43155,243675,572097
43156,243675,572097
43157,243674,572096
43158,243674,572096
43159,243674,572096
43160,243674,572096
43161,243673,572095
43162,243673,572095
43163,243673,572095
43164,243672,572095
43165,243672,572094
43166,243672,572094
43167,243672,572094
43168,243671,572094
43169,243671,572094
43170,243671,572093
43171,243671,572093
43172,243670,572093
43173,243670,572092
43174,243670,572092
43175,243670,572092
43176,243669,572092
43177,243669,572092
43178,243669,572091
43179,243668,572091
43180,243668,572091
43181,243668,572090
43182,243667,572090
43183,243667,572090
43184,243667,572090
43185,243667,572090
43186,243667,572090
43187,243665,572088
43188,243664,572088
43189,243662,572086
43190,243662,572085
43191,243660,572084
43192,243659,572083
43193,243659,572083
43194,243659,572083
43195,243658,572082
43196,243658,572082
43197,243658,572082
43198,243658,572082
43199,243656,572080
43200,243654,572079
43201,243654,572078
43202,243643,572068
43203,243643,572068
43204,243642,572068
43205,243642,572067
43206,243642,572067
43207,243642,572067
43208,243641,572067
43209,243641,572067
43210,243641,572066
43211,243640,572066
43212,243640,572065
43213,243640,572065
43214,243640,572065
43215,243639,572065
43216,243639,572065
43217,243639,572064
43218,243638,572064
43219,243694,572114
43220,243693,572114
43221,243693,572114
43222,243693,572114
43223,243693,572113
43224,243692,572113
43225,243692,572113
43226,243692,572113
43227,243692,572112
43228,243691,572112
43229,243691,572112
43230,243691,572112
43231,243691,572112
43232,243691,572112
43233,243691,572111
43234,243690,572111
43235,243690,572111
43236,243690,572111
43237,243689,572110
43238,243689,572110
43239,243689,572110
43240,243688,572110
43241,243688,572109
43242,243686,572108
43243,243686,572108
43244,243686,572107
43245,243686,572107
43246,243686,572107
43247,243685,572107
43248,243685,572106
43249,243685,572106
43250,243685,572106
43251,243684,572106
43252,243684,572106
43253,243684,572106
43254,243684,572105
43255,243684,572105
43256,243683,572105
43257,243683,572105
43258,243683,572104
43259,243683,572104
43260,243682,572104
43261,243682,572104
43262,243682,572103
43263,243682,572103
43264,243681,572103
43265,243681,572103
43266,243681,572102
43267,243681,572102
43268,243680,572102
43269,243680,572102
43270,243680,572102
43271,243680,572102
43272,243680,572102
43273,243679,572102
43274,243679,572101
43275,243679,572101
43276,243679,572101
43277,243678,572100
43278,243678,572100
43279,243677,572099
43280,243677,572099
43281,243677,572099
43282,243677,572099
43283,243676,572098
43284,243676,572098
43285,243676,572098
43286,243675,572098
43287,243675,572097
43288,243675,572097
43289,243675,572097
43290,243674,572097
43291,243674,572096
43292,243674,572096
43293,243674,572096
43294,243673,572096
43295,243673,572095
43296,243673,572095
43297,243673,572095
43298,243672,572095
43299,243672,572095
43300,243672,572094
43301,243671,572094
43302,243671,572094
43303,243671,572094
43304,243671,572093
43305,243670,572093
43306,243670,572093
43307,243670,572093
43308,243669,572092
43309,243670,572092
43310,243669,572092
43311,243669,572092
43312,243669,572092
43313,243668,572091
43314,243668,572091
43315,243668,572091
43316,243668,572091
43317,243668,572091
43318,243668,572091
43319,243667,572091
43320,243667,572091
43321,243667,572090
43322,243667,572090
43323,243667,572090
43324,243666,572090
43325,243665,572089
43326,243665,572088
43327,243664,572087
43328,243663,572087
43329,243663,572086
43330,243662,572086
43331,243662,572085
43332,243661,572085
43333,243661,572085
43334,243660,572084
43335,243659,572083
43336,243659,572083
43337,243658,572082
43338,243658,572082
43339,243654,572079
43340,243646,572071
43341,243646,572071
43342,243643,572068
43343,243643,572068
43344,243642,572068
43345,243642,572068
43346,243642,572067
43347,243641,572067
43348,243641,572067
43349,243641,572067
43350,243641,572067
43351,243640,572066
43352,243640,572066
43353,243640,572066
43354,243640,572065
43355,243639,572065
43356,243639,572065
43357,243694,572114
43358,243693,572115
43359,243693,572114
43360,243693,572114
43361,243693,572114
43362,243693,572114
43363,243693,572114
43364,243692,572114
43365,243692,572113
43366,243692,572113
43367,243692,572113
43368,243691,572113
43369,243691,572112
43370,243691,572112
43371,243691,572112
43372,243691,572112
43373,243690,572112
43374,243690,572112
43375,243690,572111
43376,243690,572111
43377,243689,572111
43378,243689,572111
43379,243687,572109
43380,243686,572108
43381,243686,572108
43382,243685,572107
43383,243685,572107
43384,243685,572107
43385,243685,572107
43386,243685,572107
43387,243685,572106
43388,243684,572106
43389,243684,572106
43390,243684,572106
43391,243683,572106
43392,243683,572105
43393,243683,572105
43394,243683,572105
43395,243683,572105
43396,243682,572104
43397,243682,572104
43398,243682,572104
43399,243682,572104
43400,243681,572103
43401,243681,572103
43402,243681,572103
43403,243681,572103
43404,243680,572102
43405,243680,572102
43406,243680,572102
43407,243680,572102
43408,243680,572102
43409,243680,572102
43410,243679,572102
43411,243679,572101
43412,243677,572100
43413,243677,572100
43414,243677,572100
43415,243677,572099
43416,243677,572099
43417,243676,572099
43418,243676,572099
43419,243676,572098
43420,243676,572098
43421,243675,572098
43422,243675,572098
43423,243675,572097
43424,243675,572097
43425,243674,572097
43426,243674,572097
43427,243674,572097
43428,243674,572096
43429,243673,572096
43430,243673,572096
43431,243673,572096
43432,243673,572096
43433,243672,572095
43434,243672,572095
43435,243672,572095
43436,243672,572095
43437,243671,572094
43438,243671,572094
43439,243671,572094
43440,243671,572094
43441,243670,572093
43442,243670,572093
43443,243670,572093
43444,243670,572093
43445,243669,572092
43446,243669,572092
43447,243669,572092
43448,243668,572092
43449,243669,572092
43450,243668,572092
43451,243668,572091
43452,243668,572091
43453,243668,572091
43454,243667,572091
43455,243667,572090
43456,243667,572090
43457,243666,572090
43458,243666,572090
43459,243664,572088
43460,243664,572088
43461,243664,572088
43462,243664,572088
43463,243664,572087
43464,243663,572087
43465,243663,572087
43466,243662,572086
43467,243660,572085
43468,243660,572084
43469,243660,572084
43470,243659,572083
43471,243659,572083
43472,243659,572083
43473,243658,572082
43474,243657,572082
43475,243657,572082
43476,243655,572080
43477,243654,572079
43478,243654,572079
43479,243654,572078
43480,243652,572077
43481,243650,572075
43482,243650,572075
43483,243647,572072
43484,243643,572069
43485,243642,572068
43486,243642,572068
43487,243641,572067
43488,243641,572067
43489,243641,572067
43490,243641,572067
43491,243640,572066
43492,243640,572066
43493,243640,572066
43494,243640,572066
43495,243639,572066
43496,243639,572065
43497,243639,572065
43498,243639,572065
43499,243638,572065
43500,243638,572065
43501,243637,572063
43502,243693,572114
43503,243693,572114
43504,243693,572114
43505,243693,572114
43506,243693,572114
43507,243693,572114
43508,243692,572114
43509,243692,572113
43510,243692,572113
43511,243692,572113
43512,243691,572113
43513,243691,572112
43514,243691,572112
43515,243691,572112
43516,243691,572112
43517,243690,572112
43518,243690,572112
43519,243690,572111
43520,243690,572111
43521,243689,572111
43522,243689,572111
43523,243689,572110
43524,243688,572110
43525,243687,572109
43526,243687,572109
43527,243686,572108
43528,243685,572107
43529,243685,572107
43530,243685,572107
43531,243685,572107
43532,243684,572106
43533,243684,572106
43534,243684,572106
43535,243684,572106
43536,243683,572105
43537,243683,572105
43538,243683,572105
43539,243683,572105
43540,243683,572105
43541,243682,572104
43542,243682,572104
43543,243682,572104
43544,243682,572104
43545,243681,572104
43546,243681,572103
43547,243681,572103
43548,243681,572103
43549,243681,572103
43550,243680,572102
43551,243680,572102
43552,243680,572102
43553,243680,572102
43554,243679,572102
43555,243679,572102
43556,243679,572101
43557,243678,572101
43558,243678,572100
43559,243678,572100
43560,243677,572100
43561,243677,572100
43562,243677,572099
43563,243677,572099
43564,243676,572099
43565,243676,572099
43566,243676,572098
43567,243675,572098
43568,243675,572098
43569,243675,572098
43570,243675,572097
43571,243674,572097
43572,243674,572097
43573,243674,572097
43574,243674,572096
43575,243673,572096
43576,243673,572096
43577,243673,572096
43578,243672,572095
43579,243672,572095
43580,243672,572095
43581,243672,572095
43582,243671,572094
43583,243671,572094
43584,243671,572094
43585,243670,572094
43586,243670,572093
43587,243670,572093
43588,243670,572093
43589,243669,572093
43590,243669,572092
43591,243669,572092
43592,243669,572092
43593,243668,572092
43594,243668,572092
43595,243668,572091
43596,243668,572091
43597,243667,572091
43598,243667,572091
43599,243667,572090
43600,243666,572090
43601,243666,572090
43602,243664,572088
43603,243664,572088
43604,243664,572088
43605,243662,572087
43606,243662,572086
43607,243660,572085
43608,243660,572084
43609,243659,572083
43610,243658,572083
43611,243658,572083
43612,243655,572080
43613,243654,572079
43614,243653,572078
43615,243652,572077
43616,243650,572075
43617,243650,572075
43618,243648,572074
43619,243647,572073
43620,243643,572069
43621,243642,572068
43622,243642,572068
43623,243642,572068
43624,243641,572068
43625,243642,572068
43626,243641,572067
43627,243641,572067
43628,243641,572067
43629,243641,572067
43630,243640,572067
43631,243640,572066
43632,243640,572066
43633,243639,572066
43634,243640,572066
43635,243639,572066
43636,243639,572065
43637,243639,572065
43638,243639,572065
43639,243639,572065
43640,243638,572065
43641,243638,572065
43642,243693,572115
43643,243693,572114
43644,243693,572114
43645,243692,572114
43646,243692,572114
43647,243692,572113
43648,243692,572113
43649,243691,572113
43650,243691,572113
43651,243691,572113
43652,243691,572112
43653,243691,572112
43654,243690,572112
43655,243690,572112
43656,243690,572112
43657,243689,572111
43658,243689,572111
43659,243688,572110
43660,243688,572110
43661,243688,572110
43662,243687,572109
43663,243687,572109
43664,243687,572109
43665,243686,572108
43666,243686,572108
43667,243686,572108
